Fecha,Total 60-64,Azteca 60-64,Banamex 60-64,Coppel 60-64,Inbursa 60-64,Invercap 60-64,PensionISSSTE 60-64,Principal 60-64,Profuturo 60-64,SURA 60-64,XXI Banorte 60-64,Total 65-69,Azteca 65-69,Banamex 65-69,Coppel 65-69,Inbursa 65-69,Invercap 65-69,PensionISSSTE 65-69,Principal 65-69,Profuturo 65-69,SURA 65-69,XXI Banorte 65-69,Total 70-74,Azteca 70-74,Banamex 70-74,Coppel 70-74,Inbursa 70-74,Invercap 70-74,PensionISSSTE 70-74,Principal 70-74,Profuturo 70-74,SURA 70-74,XXI Banorte 70-74,Total 75-79,Azteca 75-79,Banamex 75-79,Coppel 75-79,Inbursa 75-79,Invercap 75-79,PensionISSSTE 75-79,Principal 75-79,Profuturo 75-79,SURA 75-79,XXI Banorte 75-79,Total 80-84,Azteca 80-84,Banamex 80-84,Coppel 80-84,Inbursa 80-84,Invercap 80-84,PensionISSSTE 80-84,Principal 80-84,Profuturo 80-84,SURA 80-84,XXI Banorte 80-84,Total 85-89,Azteca 85-89,Banamex 85-89,Coppel 85-89,Inbursa 85-89,Invercap 85-89,PensionISSSTE 85-89,Principal 85-89,Profuturo 85-89,SURA 85-89,XXI Banorte 85-89,Total 90-94,Azteca 90-94,Banamex 90-94,Coppel 90-94,Inbursa 90-94,Invercap 90-94,PensionISSSTE 90-94,Principal 90-94,Profuturo 90-94,SURA 90-94,XXI Banorte 90-94,Total 95-99,Azteca 95-99,Banamex 95-99,Coppel 95-99,Inbursa 95-99,Invercap 95-99,PensionISSSTE 95-99,Principal 95-99,Profuturo 95-99,SURA 95-99,XXI Banorte 95-99
30/09/2022,442530.637,12291.0831,51332.80158,17906.15805,20789.07712,17693.27867,37331.77801,35435.87374,77442.58351,68058.09216,104249.9111,696296.5179,22726.38806,86982.47947,31587.61143,30532.38193,32235.47621,41892.24262,54812.81322,128545.9278,109396.0078,157585.1893,841803.7323,31086.39153,119637.4717,43668.57601,31099.10323,42358.43394,37116.25181,63866.64746,160462.9468,141845.7722,170662.1376,816709.981,34213.43049,127073.8527,50525.57628,24367.0606,43424.62141,37355.71481,56160.92228,160167.6737,133809.3549,149611.7737,735963.9897,32791.49205,134637.821,50437.35927,17759.66285,38653.01207,45024.33422,41335.53311,129845.7104,118138.5514,127340.5133,537547.1993,29032.49859,114787.2452,56817.17227,10283.57232,26136.83856,44677.60772,19333.68494,69992.10292,89371.3169,77115.1599,317903.3205,24707.83143,73463.32133,58219.93943,4333.393768,11661.92981,22486.11754,6118.534097,38277.61018,49890.29239,28744.35049,127890.4999,16297.27831,27312.95176,38326.21934,769.8148631,2358.959659,6458.345436,2227.207057,17209.49987,14699.80236,4900.755333
31/10/2022,443815.2001,12296.24444,51595.10556,17961.64323,20656.74262,17679.95713,37515.02504,35609.09604,77840.49863,68522.23193,104138.6555,706754.8306,22890.62929,88594.854,32011.83122,30773.60977,32642.18864,42370.32855,55733.82693,130917.2683,111341.2405,159479.0534,856002.637,31354.32207,122147.0078,44317.1422,31415.14718,42869.27042,37587.98697,64972.34523,163884.8075,144480.2738,172974.3339,832377.7587,34543.06625,130039.4517,51409.80233,24676.21929,43988.42132,37929.32787,57352.65599,163982.6925,136580.8419,151875.2795,751990.0169,33167.35407,138237.2295,51459.53012,18051.1785,39311.08936,45780.31503,42286.29302,133190.0638,120921.3558,129585.6077,550215.7963,29464.20038,117990.915,58037.0972,10482.29084,26594.21333,45486.26112,19839.45513,72019.96248,91666.4472,78634.95369,326217.5965,25159.38393,75609.19902,59608.09077,4445.78404,11869.43005,22967.79802,6294.584343,39545.13238,51310.72837,29407.4656,127131.3094,16179.82337,27059.19722,37912.85776,773.5291003,2353.486791,6401.49426,2217.621961,17286.22562,14597.11747,4899.035434
30/11/2022,449987.3513,12483.02281,52375.1066,18197.91801,20584.97286,17810.63771,37959.51157,36031.26437,79008.00311,69846.3334,105690.5808,726292.3673,23476.65614,91224.86825,32757.37147,31161.77907,33282.02581,43108.91939,57101.77617,134515.47,115193.7384,164469.7627,882698.3211,32181.64812,126478.6257,45454.69429,31912.88516,43884.37522,38591.4228,66656.62338,168694.1803,149679.0517,179164.8145,860327.4867,35554.53913,134927.6248,52844.91922,25145.46765,45216.41884,39038.39446,59003.74782,168951.0437,141919.0173,157726.3138,780184.6598,34292.48489,143831.1193,53157.34505,18433.84008,40601.98478,47259.64945,43678.8644,137629.0464,126373.2666,134927.0589,573610.9338,30613.54488,123275.7274,60113.43842,10751.56653,27563.64241,47110.45531,20635.79902,74901.66007,96408.20393,82236.89582,342502.8634,26316.90122,79501.74158,62066.53068,4597.797627,12364.67575,24033.55354,6606.765903,41570.8874,54446.99503,30997.0147,132590.1764,16815.99159,28235.53828,39149.88906,812.7118853,2449.464154,6691.822583,2308.405311,18228.89631,15263.68812,5155.571141
31/12/2022,453968.6167,12612.43634,53130.06045,18391.22742,20624.47247,17913.7918,38252.57509,36151.92851,79765.30583,70567.83077,106558.988,738473.5541,23981.39544,93175.99406,33305.41761,31498.32171,33735.86565,43680.28499,57967.73933,136490.1791,117526.3548,167112.0014,896379.6623,32918.13148,128764.09,46257.53497,32271.03963,44526.26282,39066.31959,67579.94846,170700.2092,152497.0726,181799.0535,873092.6294,36404.95921,136958.9143,53832.67524,25411.67363,45798.09789,39581.26189,59811.4719,170703.5434,144566.622,160023.41,791419.6788,35186.62658,145573.3969,54238.99036,18593.60093,41011.78669,47910.70016,44158.97578,139003.2209,128845.0491,136897.3313,582392.8042,31470.83245,124741.0871,61323.73981,10836.72517,27870.03349,47709.63457,20945.57771,75777.45013,98281.75736,83435.96647,348532.771,27082.31302,80539.04265,63356.24208,4642.51758,12529.86975,24354.82316,6721.818789,42168.00195,55642.81397,31495.32804,131685.6037,16765.1096,28017.61062,38861.07171,811.6058097,2445.388118,6651.472062,2283.258456,18131.81022,15069.22994,5135.983196
31/01/2023,461216.01,12899.19086,54002.89287,18706.92362,20673.94158,18097.7776,38999.03889,36762.14715,81184.54349,71892.70307,107996.8509,767456.9323,24772.36303,96122.11556,34230.60014,32063.4971,34696.83453,48880.25626,59879.54201,141711.6746,121815.5315,173284.5175,930537.2442,34058.04059,133006.9865,47586.67174,32907.53697,45866.608,42919.51769,69955.60439,177086.7704,158144.5492,189004.9587,905551.2942,37750.80965,141788.6066,55522.36433,26026.63413,47438.0224,41199.43729,62020.46717,176805.7445,150273.7448,166725.4633,824168.0402,36645.59474,151586.293,56199.67369,19116.85433,42667.89655,49855.13663,46021.97959,144406.6741,134650.5032,143017.4344,609344.4257,32928.9745,130448.5273,63808.41927,11200.6265,29144.43399,49853.97341,21920.86114,79159.99091,103318.1196,87560.49898,367158.7132,28567.13831,84711.36981,66324.13607,4834.039034,13174.73709,25701.69813,7090.774812,44483.98358,58965.41155,33305.42482,139323.8942,17697.23741,29595.84918,40802.23191,864.6664215,2588.498694,7067.982607,2422.134044,19362.80901,15971.44149,5460.751095
28/02/2023,447229.4187,12543.65389,52324.95881,18193.29048,20109.43462,17521.41656,38417.51971,35458.09737,78639.15753,69534.64307,104487.2466,751459.6862,24287.18656,93655.79059,33629.8014,31750.90314,34008.43647,48320.35771,58537.7276,138804.1734,118697.0477,169768.2616,909902.7106,33355.2851,129392.3841,46715.85214,32515.50921,44872.32696,42412.45123,68322.24484,173667.8883,153720.009,184928.7597,885162.215,36969.98695,138074.8975,54469.62587,25688.14059,46338.8165,40716.23056,60531.76853,173484.7995,145893.4833,162994.4657,805347.0407,35863.66437,147910.3205,55088.70295,18866.19656,41668.33338,49203.12374,44862.37213,141547.6778,130504.2119,139832.4374,595488.6489,32281.30137,127363.1745,62571.23877,11053.10797,28441.66649,49174.88427,21356.59455,77663.93657,100032.267,85550.47737,359449.4407,28076.70655,82801.03862,65140.75185,4769.467636,12877.59315,25386.72273,6915.643959,43754.30124,57168.93935,32558.27561,142070.5045,18183.51716,30025.48756,41663.29358,879.6629774,2639.154043,7184.261853,2461.126007,19657.39073,16363.52126,5587.102104
31/03/2023,450454.6827,12643.88828,52831.22109,18306.54981,19978.65592,17683.48361,38493.46549,35683.09544,79599.15186,69948.50006,105286.6712,769253.4228,24816.78952,96160.1927,34345.12857,32210.45709,34904.89461,48943.15876,59807.73968,142139.9979,121843.0764,174081.9875,934086.3459,34137.43015,133160.0035,47696.89724,33036.77755,46123.70186,43315.22719,69825.96266,178203.5104,157832.2908,190754.5446,909962.5164,37872.03899,142248.2215,55643.07601,26136.51875,47755.24245,41653.75084,61942.0102,178256.0718,149979.0535,168476.5324,830013.4216,36834.21635,152670.9786,56425.89579,19228.29237,43053.15876,50433.93853,45994.68783,145866.4988,134614.6902,144891.0643,616072.5219,33292.53378,132042.0283,64352.69105,11307.44725,29476.33763,50532.67238,21968.04537,80442.20808,103694.9409,88963.61714,374346.8482,29171.99572,86463.97605,67399.28303,4920.049735,13413.61342,26287.83769,7173.937522,45811.55052,59635.62634,34068.97818,147205.2376,18893.3788,30673.30193,42924.79538,968.7178403,2722.870452,7450.943621,2215.696567,20647.79665,17099.15713,5909.155153
30/04/2023,444441.6782,12528.5151,52121.94833,18088.67388,19646.4488,17468.96899,38357.26312,35209.61484,78394.99937,68953.0159,103672.2299,769327.6282,24912.60367,95986.26719,34321.41888,32212.62102,34900.65074,48962.2784,59887.69649,142067.5548,122076.3933,174000.1437,934933.4642,34256.37375,133370.8394,47644.52794,32984.44229,46095.51467,43428.75925,69882.44478,178403.8481,158153.9211,190712.793,911454.8963,38020.2745,142599.1965,55592.57139,26096.25791,47770.11517,41794.10391,62020.1327,178724.7677,150329.9555,168507.5209,831772.2769,36993.08275,153168.3395,56417.74875,19217.37751,43030.24182,50608.18781,46080.0132,146353.6102,134982.7114,144920.9639,617740.1095,33468.28228,132554.4011,64399.83249,11311.6889,29460.94329,50704.41513,22015.56371,80819.24668,103963.9833,89041.7527,375816.2582,29403.02238,86865.41271,67523.09872,4932.451404,13403.76117,26386.60321,7195.186209,46157.28114,59833.90535,34115.53591,148403.3839,18868.73479,30437.91754,42559.49069,1120.50012,2729.891318,7283.482409,2145.097311,21106.57036,17548.98806,6395.664776
31/05/2023,440922.353,12483.77694,51889.89541,17954.72047,19331.81697,17285.9,38332.95594,34769.81067,77890.58886,68478.47187,102504.4159,773336.4677,25103.70914,96692.99131,34481.55109,32554.2362,35124.10767,49191.12861,60138.87366,142751.3571,122533.4343,174765.0786,939747.0923,34517.9155,134092.0971,47849.07376,33428.87089,46377.2607,43841.51881,70190.55511,179216.0746,158582.5882,191651.1376,917220.9331,38341.85762,143575.316,55853.50858,26535.28515,48119.28305,42347.71516,62363.2426,179862.7885,150714.39,169507.5465,838696.2118,37396.0467,154686.1432,56756.47363,19545.39272,43408.5145,51393.03967,46391.52996,147506.3002,135574.8536,146037.9176,625496.1411,34009.44439,134463.2041,65030.39972,11530.14548,29786.56565,51601.30794,22238.86028,81933.26848,104882.4541,90020.49095,383579.7241,30133.5491,88805.13188,68649.59949,5068.554264,13626.25783,27059.71552,7320.035613,47355.96654,60830.60139,34730.31242,158067.6467,19946.88452,32370.06995,44762.71173,1219.30501,2890.55499,7745.644837,2269.863446,22793.46472,18799.37957,6932.53246
30/06/2023,438290.0221,12443.51606,51600.64191,17885.48743,18978.4475,17122.0921,38495.07348,34570.62917,77565.56697,68168.66134,101459.9061,781659.8366,25402.61833,97779.46283,34821.78781,32686.35542,35536.92445,49637.58599,60823.27749,144523.6493,124112.6991,176335.4759,950712.9145,34967.67643,135781.629,48324.9202,33524.89486,46902.21441,44374.66831,71064.851,181743.2083,160577.3652,193451.4868,928608.3828,38889.29387,145481.3195,56348.42865,26634.41771,48727.9249,42904.35602,63190.24057,182559.5019,152680.0981,171192.8015,849635.4877,37980.80126,156761.8344,57293.06791,19639.41554,44022.16532,52107.38288,47086.51146,149771.8051,137455.9586,147516.5451,634080.6642,34603.57316,136347.3575,65627.13505,11586.77249,30201.48189,52326.31167,22596.26125,83379.74055,106437.2707,90974.76002,389301.9663,30707.47138,90150.3506,69358.20565,5116.314618,13848.34547,27474.03639,7454.389355,48237.50486,61813.62234,35141.72563,160385.0205,20105.88086,33026.5669,45104.55898,1251.187776,2956.283709,7801.748575,2316.630983,23311.63721,19032.34916,7067.953037
31/07/2023,436002.7848,12229.1603,51436.47284,17720.88196,18387.48231,17076.58624,38678.79398,34115.48602,77302.76224,68355.95549,100699.2034,790830.2916,25318.16275,99162.70187,34915.96216,32297.46222,35855.84118,50293.74912,61891.0641,147547.4157,126205.7466,177342.1859,963974.3718,35110.81076,137920.3912,48653.99063,33073.91638,47111.46653,44881.85226,72259.22646,187506.3085,163221.5514,194234.8577,943882.893,39186.13942,147659.4466,56863.08969,26293.93711,49043.19755,43742.30972,64364.7272,188569.5005,155786.2259,172374.3193,866056.1496,38399.55934,159017.1843,57962.18681,19475.74175,44360.19117,53161.74067,48004.5078,155664.3463,140830.5583,149180.1332,649074.2142,35104.32509,138656.2388,66299.23219,11560.79299,30554.82888,53312.68364,23368.88322,87866.56715,109919.9296,92430.73263,401618.4838,31258.36316,92366.23351,70272.02399,5219.48682,14170.58449,28168.1751,7828.302346,51421.72274,64709.5027,36204.08899,167516.0806,20937.39339,34482.72854,46566.69581,1321.767672,3087.583888,8119.097464,2427.471187,24625.77283,19947.61934,7462.555388
31/08/2023,422480.3356,11938.11438,49861.83371,17211.86356,17843.02499,16562.99403,38352.49404,32674.2748,74755.3088,66255.64785,97024.77946,778822.1946,25001.91729,97623.8456,34435.77955,32057.32251,35281.12265,49917.37153,60586.27315,145494.0636,124464.3011,173960.1976,947066.0433,34741.32768,135416.8018,47917.74791,32700.18884,46192.32211,44505.42082,70537.70228,184610.5304,160268.5688,190175.4327,926480.073,38792.66983,144695.2732,56023.39174,25991.63283,47948.54235,43282.90531,62825.52566,185661.516,152716.1438,168542.4722,849710.7469,38118.43494,155538.1183,57055.50854,19233.34898,43336.35546,52666.71781,46784.0657,153349.8378,137791.7454,145836.614,637046.5452,34868.75468,135476.0865,65183.23965,11419.8221,29801.34364,52791.60986,22758.48492,86889.62318,107516.4055,90341.1752,394857.0179,31082.08114,90270.61369,69084.62372,5231.291679,13889.7901,27899.70336,7665.991024,50987.70768,63332.77542,35412.44013,171392.7423,21336.67006,35279.85577,47378.56712,1344.233461,3187.670128,8447.221751,2513.306823,25226.72312,20460.61705,7665.619192
30/09/2023,412001.8503,11832.36476,48711.84791,16795.68158,17556.51189,16104.82946,37930.24145,31667.2011,73134.52975,64249.73815,94018.90427,770686.5991,25077.85659,96654.55207,34085.38757,32126.7546,34946.27164,49460.64747,59827.427,144391.7459,122948.754,171167.2023,935191.6525,34818.65414,133324.3444,47431.31493,32687.41276,45651.96187,44073.82154,69427.00626,183196.7616,157914.6688,186665.7062,914970.7395,38950.44043,142313.0038,55462.9178,25990.30496,47231.84953,42693.87188,61862.37059,184379.7888,150627.8238,165458.3679,840412.142,38579.89144,153328.6113,56461.28686,19279.35472,42641.04942,51637.45326,46027.90168,152687.6503,136149.2941,143619.6489,632515.2872,35589.89022,134122.5871,64482.5153,11540.05887,29378.32248,51462.83634,22472.2754,87308.99156,106810.5965,89347.21337,395039.1149,31774.87151,90014.8966,68541.65187,5349.329215,13791.44092,27403.47215,7636.632371,51890.12518,63415.49049,35221.20456,179942.4842,22555.79315,35867.7478,49564.4687,1664.001988,3378.645531,9345.135224,2656.809492,27595.96041,21324.80355,7155.623765
31/10/2023,403918.2807,11617.81171,47692.43939,16607.1771,17151.25328,15796.51432,37766.47469,30858.55678,71787.72198,63154.75155,91485.57992,764401.8083,24962.056,95859.03284,34058.50128,32084.49279,34692.54118,49295.04672,59297.99373,142836.9547,122108.9645,169206.2246,925696.7107,34578.67472,132035.1689,47342.6993,32475.19818,45218.26261,43933.24108,68567.03942,181142.2535,156380.3179,184023.8551,904875.1881,38728.7949,140673.7364,55445.88367,25847.37221,46646.0404,42167.01472,61167.46359,182301.5883,148937.0258,162960.2682,830767.2959,38408.17936,151102.0584,56859.65618,19227.92879,42003.13941,50549.83642,45330.28721,151139.4778,134495.9754,141650.7569,626530.7099,35489.76605,132023.3055,64990.53989,11730.05033,28900.40025,49994.54675,22126.86754,87221.60665,105643.7508,88409.87613,394421.0787,31751.87483,88858.09164,68376.47745,5544.742196,13598.37876,27809.4094,7553.012259,53187.15875,63243.61321,34498.32022,178874.2999,22393.23292,35534.51381,49029.8987,1672.030539,3370.806958,9262.87237,2645.375542,27718.99252,21175.83997,7153.112529
30/11/2023,417883.5844,11989.07985,49725.85998,17149.02073,17228.19406,16380.47621,38987.07642,31554.66219,74613.04962,65542.56928,94713.59607,806007.6711,26124.83918,101704.7166,35655.61981,33063.11727,36463.91815,51273.13111,62210.1278,151404.8432,129329.5278,178777.8302,979789.9181,36356.78317,140795.3582,49675.62739,33596.61604,47696.10145,45794.00519,72253.56221,192721.8519,165685.8953,195214.1172,960873.4974,40847.10414,150507.3704,58326.39455,26895.05031,49465.2595,44289.88674,64606.19002,194399.8842,158045.5806,173490.7769,885491.3979,40719.50952,162092.9687,60123.24796,20072.99767,44712.285,53045.7908,48011.44333,161899.8446,143554.7975,151258.5127,670783.255,37823.2717,142203.1157,68925.26237,12312.08566,30863.40196,52623.38839,23569.25709,94178.11637,113396.6369,94888.71889,425468.2028,34057.89768,96254.98058,72695.21591,5925.221761,14621.2322,29667.97805,8133.733078,58101.02544,68577.67258,37433.24547,186554.9493,23273.70379,37079.30124,50629.65992,1756.72653,3508.271575,9682.97338,2753.669948,29230.59385,22142.82496,7527.681932
31/12/2023,423393.5797,12063.05986,50585.03115,17417.52789,17267.62594,16493.60329,39610.78493,31850.10766,75768.59941,66494.89654,95842.34299,828222.5715,26585.43612,104901.2802,36692.67748,33611.2279,37467.37325,52397.19131,63750.74954,156026.9116,133157.2048,183632.5193,1009042.672,37165.57531,145673.4376,51207.06312,34189.08439,49023.92165,46806.77822,74275.86178,199446.4491,170625.3762,200629.1246,991360.8964,41914.77964,155817.0065,60184.20488,27443.13302,50969.71798,45412.97729,66521.62791,201615.6116,162907.7653,178574.0723,915058.2033,41900.46939,167874.7097,62169.83604,20523.13931,46173.93658,54446.26032,49537.74196,168195.1041,148350.1159,155886.8901,693894.2375,39023.45598,147279.2648,71222.41249,12607.15845,31901.29937,54071.46005,24381.57536,98133.25589,117362.6626,97911.69246,440856.0289,35220.27375,99649.90806,75213.95479,6119.617895,15140.5841,30532.11278,8441.206074,60674.20518,71115.62066,38748.5456,185282.2115,23203.28199,36793.11561,50256.15377,1754.33568,3502.433628,9624.586743,2723.672556,29074.91334,21860.72713,7499.08145
31/01/2024,419079.0266,11927.01207,50280.85019,17302.68282,17048.28977,16492.35956,39717.85286,31353.55975,75003.46207,65561.96397,94390.99356,841342.6628,26716.91126,106518.2049,37089.50498,33907.15769,37877.43383,56252.4379,64550.79287,158993.3911,134065.0334,185371.7949,1022611.196,37428.1761,147299.7006,51675.63522,34341.84496,49416.60537,50511.57624,74935.75258,203170.3647,171418.9843,202412.5562,1002060.797,42303.50304,157473.1293,60752.95472,27518.22268,51329.8815,46490.17434,67129.29087,205128.0473,163673.3916,180262.2016,926035.0093,42413.83755,169948.573,62773.56291,20614.74335,46443.23876,55191.0493,49970.29205,171564.761,149342.2412,157772.7101,704709.4051,39697.23459,149528.8423,72028.33258,12724.12144,32167.16688,54941.66335,24668.82216,100863.1057,118582.4782,99507.63797,450690.0461,36042.74023,101765.5024,76404.98239,6304.742017,15356.63815,31186.50658,8604.811904,62958.46893,72410.54336,39655.11013,196029.3192,24493.36747,38865.68042,52766.51289,1869.029443,3707.405301,10227.27166,2889.335636,31048.85761,23169.55317,7973.277108
29/02/2024,413882.2654,11720.23173,49731.32731,17049.8526,16581.9106,16364.30416,39629.84404,30882.52278,73869.01942,64913.39449,93139.85824,846339.5199,26726.07631,107347.0232,37130.08966,33788.05398,37951.10184,56419.19,65044.56857,159364.1781,135468.9145,187100.3237,1029655.375,37478.05324,148543.2162,51748.2331,34132.20447,49616.11161,50755.84979,75461.00789,204318.7092,173075.3599,204526.6295,1009391.211,42403.47962,158808.8639,60882.13163,27321.52351,51462.71381,46753.35229,67674.75261,206465.0475,165355.6657,182263.6801,933027.065,42525.14761,171297.4638,62854.04247,20473.90555,46562.36292,55519.03506,50333.25497,172951.8807,150874.7306,159635.2413,710154.7569,39859.06617,150702.0086,72072.08306,12640.21662,32302.4374,55214.74933,24827.22336,101925.461,119823.3346,100788.1767,454185.2497,36198.68934,102581.7286,76470.33421,6321.293639,15459.23322,31345.60883,8678.294885,63695.82435,73206.2353,40228.0073,199893.8118,25166.38939,39429.88751,53880.06035,1901.445417,3779.956974,10395.52609,2935.848698,31521.22843,23738.33796,8157.763013
31/03/2024,405906.3443,11631.20479,48776.92033,16811.84611,16056.57378,16160.0966,39484.2019,30169.90121,72159.5078,63772.90708,90883.18475,849444.2511,26877.30297,107682.6307,37346.63885,33798.69001,38103.75331,56484.77996,65260.71418,159573.9181,136369.8912,187945.9317,1036501.64,37761.26153,149558.709,52076.19256,34128.22061,49835.50306,50990.37985,75885.75332,205820.933,174241.7467,206202.9402,1018406.007,42793.56712,160140.1826,61356.10752,27415.15151,51833.3352,46992.32827,68235.49831,208716.1807,166780.3965,184143.2594,944152.4532,43022.08255,173293.2226,63476.53916,20603.5972,47059.41438,55891.88347,50824.79696,175453.1675,152731.7481,161796.0013,721536.3594,40544.27128,153071.5577,73044.43325,12821.08265,32776.69263,55576.08596,25163.47831,104085.6157,121850.2582,102602.8837,464965.9365,37098.16099,104957.962,77979.84486,6494.434963,15804.11574,31561.82372,8868.5984,65772.17399,75096.47581,41332.34604,207118.4033,26148.85357,40280.60634,55511.46745,2093.942959,3899.860708,10781.41087,2643.078762,33109.37467,24805.51492,8627.994701
30/04/2024,392310.9461,11200.43709,47169.24577,16488.32364,15570.12237,15549.06517,39065.50008,28956.48124,69403.81422,61431.38783,87476.56864,836396.615,26267.75114,105950.9144,36943.425,33691.70763,37468.9664,56091.28939,64175.64089,156687.5532,134257.4105,184861.9564,1019617.821,36942.03274,146639.0614,51482.80555,33962.25517,48877.67519,50792.22006,74428.35265,202732.8676,171218.9285,202541.622,1002121.65,41914.92107,156894.1344,60679.47719,27294.49084,50782.87986,46992.05495,66971.88182,205663.5673,163993.3001,180934.9428,929609.3671,42183.76437,169637.008,62741.21781,20542.49879,46152.46141,55911.11151,49799.94827,173284.0496,150206.6525,159150.6548,710782.5438,39789.93143,149679.9762,72177.90576,12819.01044,32154.77377,55706.59232,24641.57703,103043.0891,119776.5955,100993.0924,458412.33,36467.98067,102611.8506,77038.59993,6539.47861,15559.29502,31778.34059,8709.845405,65233.76006,73780.16318,40693.01587,208804.2003,26114.74571,39971.49629,55039.04587,2422.029655,3909.91642,10539.09685,2558.861727,33845.03237,25458.07853,9338.350469
31/05/2024,392890.7446,11166.66116,47377.62086,16501.28674,15366.14364,15548.76415,39212.94961,28859.50268,69952.58806,61413.49686,87491.73084,853556.7692,26601.94691,108564.4989,37357.12637,34086.93021,38272.85133,56839.12626,65463.63087,160167.941,137274.0606,188928.6567,1040530.552,37472.39795,149891.0566,52070.35422,34365.25385,49893.20668,51677.35364,75889.44823,207500.3253,174783.9287,206987.2267,1023958.173,42622.06046,160609.8483,61438.20803,27662.48626,51870.18241,47985.99699,68367.38643,210690.2419,167405.3796,185306.3824,952179.0271,43057.35342,173864.0461,63666.70771,20877.19966,47217.39005,57210.6778,50846.18255,178186.273,153827.1096,163426.0873,731170.7619,40839.95424,154140.6875,73534.08151,13077.03524,33023.65941,57043.67146,25298.61845,106733.5332,123253.9591,104225.5617,475467.6269,37731.39884,106537.3883,79112.52772,6767.433794,16105.2465,32776.02433,9016.789452,68387.46149,76629.64849,42403.70799,222401.8598,27606.92876,42508.82569,57888.30892,2635.602479,4140.028705,11207.8394,2707.693804,36550.01917,27272.00451,10122.23436
30/06/2024,388609.848,11051.04316,47120.00009,16162.9502,15158.88677,15342.35587,39429.58184,28365.71439,69160.64895,60568.34718,86250.31952,866219.0322,26900.00178,110713.7145,37681.9879,34387.84557,38866.38729,57300.87996,66405.99488,162942.325,139399.6236,191620.2717,1057059.619,37962.82035,153171.2082,52589.75386,34532.89205,50588.19819,52220.40605,76928.80979,211796.2691,177364.0054,209905.2559,1041631.695,43222.09535,164153.1734,62081.78955,27754.3667,52563.52578,48510.2803,69509.00698,215539.2204,170096.1341,188202.102,969391.7606,43689.29868,177753.093,64290.9022,20941.71411,47834.52977,57853.30369,51600.33836,182754.4009,156543.6801,166130.4998,744749.4233,41454.38306,157567.5124,74208.64807,13123.24538,33484.64006,57654.88872,25709.72524,109839.0293,125569.975,106137.3761,484471.1084,38304.73627,109009.979,79808.12936,6808.370396,16360.77601,33034.6164,9176.122484,70527.21375,78230.16828,43210.99644,225662.4146,27826.98321,43370.9466,58330.39472,2704.519031,4234.169375,11289.02072,2763.482257,37380.92465,27609.97033,10319.9628
31/07/2024,386425.9264,11020.37878,46933.36153,16003.22311,15015.20967,15169.60354,39562.30315,27983.99118,69127.66496,60484.18993,85126.00058,881225.1142,27247.2134,112704.1793,38170.91654,35048.61757,39587.12272,58175.50181,67576.15504,166222.3101,142462.0336,194031.0641,1076025.137,38494.96309,156068.6048,53374.56554,35161.64897,51555.92182,53179.76819,78033.85881,216745.8571,181033.6515,212376.297,1061656.08,43917.86902,167306.5835,63078.97175,28313.63249,53620.40733,49588.15211,70571.38949,220998.0266,173731.8558,190529.1915,990104.1168,44510.23632,181395.9651,65371.1884,21423.96012,48880.56674,59209.10476,52437.01106,188082.9602,160241.9528,168551.1713,763839.0097,42427.29272,161474.2712,75709.44056,13502.76914,34282.68859,59143.14449,26258.08127,113903.9016,129047.3338,108090.0863,500975.8842,39491.8393,112541.8422,81944.68408,7083.598699,16875.60072,34134.41937,9457.139903,73917.76167,81090.07332,44438.92486,235695.847,28977.8149,45283.1983,60221.26828,2857.0818,4422.225479,11748.22011,2895.702252,39488.18138,28937.74035,10896.12418
31/08/2024,390438.0837,11096.6922,47210.53034,16074.48866,15049.53871,15231.2745,40610.23414,28526.64828,69395.20317,61450.78366,85792.69007,911001.425,27991.77411,116440.3193,39620.64621,35844.71009,40815.10379,59993.62296,70151.252,171171.0786,148705.2182,200267.6998,1115654.495,39509.53955,161825.6725,55352.30643,35943.19858,53283.56553,54928.40771,81256.27209,224869.4116,189030.5878,219655.5334,1103821.583,45158.64105,173793.4939,65475.3982,28978.67744,55568.37301,51362.8741,73636.99722,230134.3055,182139.8492,197572.9736,1030519.75,45842.08802,188690.7035,67810.40277,21919.2679,50732.0655,61267.81208,54876.25269,196171.8368,168283.9339,174925.3865,795240.0257,43675.86706,168025.9124,78481.05621,13826.44898,35596.44232,61132.12372,27447.97352,118992.4468,135688.6178,112373.1369,521432.9306,40689.44705,117090.0877,84962.33631,7249.131012,17533.52691,35281.00643,9892.862146,77339.83513,85167.95956,46226.7383,241150.3266,29530.42263,46329.99686,61271.20149,2905.642979,4565.57508,12223.01135,2998.094588,40451.82359,29681.93916,11192.61892
